ClientMacAddress,RxRateBitrate,TxRateBitrate,RxRateChWidth,TxRateChWidth
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,433300,433300,80,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,780000,433300,80,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,433300,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,325000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,433300,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,433300,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,292500,433300,80,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,175500,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,292500,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,292500,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,6500,108000,20,40
d4:57:63:e5:b7:4f,325000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,260000,433300,80,80
d4:57:63:e5:b7:4f,325000,390000,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,390000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,175500,390000,80,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,325000,390000,80,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,292600,433300,80,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,263300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,866700,433300,80,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,351000,433300,80,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,433300,433300,80,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,433300,433300,80,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,866700,433300,80,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,292500,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,390000,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,390000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,390000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,234000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,234000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,234000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,234000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,234000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,292500,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,263300,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,40500,180000,40,40
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,325000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,390000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,390000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,325000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,6000,6000,20,20
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,6000,6000,20,20
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,6000,6000,20,20
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,292500,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,6000,6000,20,20
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,325000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,433300,433300,80,80
d4:57:63:e5:b7:4f,325000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,390000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,390000,325000,80,80
d4:57:63:e5:b7:4f,292500,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,325000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,390000,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,130000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,234000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,6000,6000,20,20
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,175500,325000,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,175500,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,390000,20,80
d4:57:63:e5:b7:4f,234000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,390000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,325000,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,351000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,390000,292500,80,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,24000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
60:8e:08:b0:a5:e8,433300,433300,80,80
d4:57:63:e5:b7:4f,325000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,292500,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
d4:57:63:e5:b7:4f,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
